ItemID,ItemName,ItemDescription,Profession,ItemAtlas,ItemIcon,IconTransform,ItemAtlas1,ItemIcon1,ItemType,ItemQuality,ReqLevel,SellPrize,SortID,DoodadFx,Access,ShowTips,CanTrade,AuctionType,AuctionGroup,OverCnt,AuctionRange,AuctionUpperLimit,AuctPriceRecommend,AuctionRecentPrice,Overlap,NumberName,TimeLimit,Decompose,DecomposeGold,ItemEffect,ReqRoll,IsNeedShowTipsPanel,IsCanRecycle,Sell,BagType
694,宋祖儿的明信片,打开可能获得获得龙币、精炼石、黄金复活苹果、我与祖儿肩并肩勋章。,0,Item/Item,110,,common/Universal,,2,3,1,,999999,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,99,0,,9999,个,,,,,0,,,,2
695,明星肩并肩,打开获得：我与子健肩并肩勋章（使用激活称号），精灵觉醒药水*5，精灵升星药水*2,0,Item/Item,57,,common/Universal,,2,3,1,,999999,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,99,0,,9999,个,,,,,0,,,,2
696,疯鸭围城门票,参加疯鸭围城活动需要消耗的门票，每天通过系统邮件发放,0,Item/Item,49,,common/Universal,icon-49,4,3,1,,40000,Common/Drop/Drop_bag,392=0,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,1,,0,1=5000,1
697,鸭腿,参加疯鸭围城活动获得的积分点数，可以在活动界面中的兑换界面兑换稀有奖励,0,Item/Item,64,,common/Universal,icon-49,4,2,1,,40000,Common/Drop/Drop_bag,,1,0,0,0,100,0.5=1.5,999,0,,9999,个,,,,,1,,0,1=2000,1
698,奢华喜糖,新人祝福过的喜糖{n}打开获得：20000金币,0,Item/Item,152,,common/Universal,icon-152,2,3,1,,698,Common/Drop/jh_fentang,,1,0,0,0,99999999,0.5=1.5,99,0,,9999,个,,,,,100000,,0,,2
699,精致喜糖,新人祝福过的喜糖{n}打开获得：10000金币,0,Item/Item,151,,common/Universal,icon-151,2,2,1,,699,Common/Drop/jh_kafeitang,,1,0,0,0,99999999,0.5=1.5,99,0,,9999,个,,,,,100000,,0,,2
700,独角兽（攻击）兑换牌,可以兑换到传说中的坐骑雄性的独角兽”(攻击属性）,0,GameSystem/Pet,zq_2_2,,,,13,4,1,,90110,Common/Drop/Drop_bag,211=0,1,0,0,0,1,0.5=1.5,1,10000,,9999,个,,552=15,,,1,1,1,,2
701,赤兔马（攻击）兑换牌,可以兑换到稀有坐骑雄性的赤兔马”(攻击属性）,0,GameSystem/Pet,zq_2_0,,,,13,3,1,,90111,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,2000,,9999,个,,552=1,,Effects/FX_Particle/UIfx/UI_itemeffect_1,1,,1,,2
702,摩卡方糖兑换牌,可以兑换到坐骑摩卡方糖”,0,GameSystem/Pet,zq_2_1,,,,13,1,1,,90112,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,,,,1,,,,2
703,草泥马兑换牌,可以兑换到坐骑草泥马”,0,GameSystem/Pet,zq_2_3,,,,13,2,1,,90113,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,,,,1,,,,2
704,地狱战马（攻击）兑换牌,可以兑换到坐骑雄性的地狱战马”(攻击属性）,0,GameSystem/Pet,zq_2_6,,,,13,4,1,,90114,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,10000,,9999,个,,552=15,,,1,,1,,2
705,咩咩羊兑换牌,可以兑换到坐骑咩咩羊”,0,GameSystem/Pet,zq_2_4,,,,13,2,1,,90115,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,200,,9999,个,,,,,1,,,,2
706,天使咩咩羊（防御）兑换牌,可以兑换到坐骑雌性的天使咩咩羊”（防御属性）,0,GameSystem/Pet,zq_2_5,,,,13,3,1,,90116,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,2000,,9999,个,,552=1,,,1,1,1,,2
707,天使咩咩羊(攻击）兑换牌,可以兑换到坐骑雄性的天使咩咩羊”(攻击属性）,0,GameSystem/Pet,zq_2_5,,,,13,3,1,,90117,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,2000,,9999,个,,552=1,,,1,1,1,,2
708,独角兽（防御）兑换牌,可以兑换到坐骑雌性的独角兽”（防御属性）,0,GameSystem/Pet,zq_2_2,,,,13,4,1,,90118,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,10000,,9999,个,,552=15,,,1,1,1,,2
709,赤兔马（防御）兑换牌,可以兑换到坐骑雌性的赤兔马”（防御属性）,0,GameSystem/Pet,zq_2_0,,,,13,3,1,,90119,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,2000,,9999,个,,552=1,,,1,,1,,2
710,摩卡方糖兑换牌,可以兑换到坐骑摩卡方糖”{n}移动速度：140%{n}物理防御：300+1%,0,GameSystem/Pet,zq_2_1,,,,13,1,1,,90112,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,,,,1,,,,2
720,草泥马兑换牌,可以兑换到坐骑草泥马”{n}移动速度：150%{n}物理防御：250+2%{n}魔法防御：250+2%,0,GameSystem/Pet,zq_2_3,,,,13,2,1,,90113,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,,,,1,,,,2
721,咩咩羊兑换牌,可以兑换到坐骑咩咩羊”{n}移动速度：150%{n}生命：2500+2%{n}体质：50+2%,0,GameSystem/Pet,zq_2_4,,,,13,2,1,,90115,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,200,,9999,个,,,,,1,,,,2
722,肥滚滚柯基犬兑换牌,可以兑换到坐骑肥滚滚柯基犬”{n}移动速度：150%{n}物理防御：250+2%{n}生命：2500+2%,0,GameSystem/Pet,zq_2_7,,,,13,2,1,,90117,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,,,,1,1,,,2
730,赤兔马兑换牌,可以兑换到稀有坐骑赤兔马”{n}移动速度：150%{n}物理防御：500+3%{n}魔法防御：500+3%,0,GameSystem/Pet,zq_2_0,,,,13,3,1,,90111,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,0,,9999,个,,552=1,,Effects/FX_Particle/UIfx/UI_itemeffect_1,1,,1,,2
731,天使咩咩羊兑换牌,可以兑换到坐骑天使咩咩羊”{n}移动速度：150%{n}生命：5000+3%{n}体质：100+3%,0,GameSystem/Pet,zq_2_5,,,,13,3,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
732,剑齿虎兑换牌,可以兑换到坐骑剑齿虎”{n}移动速度：150%{n}生命：5000+3%{n}致命一击：500+3%,0,GameSystem/Pet,zq_2_8,,,,13,3,1,,90114,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
733,肥滚滚柯基犬兑换牌,可以兑换到坐骑肥滚滚柯基犬”{n}移动速度：150%{n}物理防御：500+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_7,,,,13,3,1,,90117,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
734,国王猪兑换牌,可以兑换到坐骑国王猪”{n}移动速度：150%{n}物理防御：500+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_10,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
735,狼外婆兑换牌,可以兑换到坐骑狼外婆”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_12,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
736,钢铁皮皮猪兑换牌,可以兑换到坐骑钢铁皮皮猪”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_14,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
737,祥云兑换牌,可以兑换到坐骑祥云”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_16,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
738,霓虹萌驼兑换牌,可以兑换到坐骑霓虹萌驼”{n}移动速度：150%{n}生命：6000+3%{n}体质：120+3%,0,GameSystem/Pet,zq_2_18,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
740,独角兽兑换牌,可以兑换到传说中的坐骑独角兽”{n}移动速度：160%{n}物理防御：500+4%{n}魔法防御：500+4%{n}生命：10000+4%,0,GameSystem/Pet,zq_2_2,,,,13,4,1,,90110,Common/Drop/Drop_bag,211=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,1,1,,2
741,地狱战马兑换牌,可以兑换到坐骑地狱战马”{n}移动速度：160%{n}物理攻击：500+4%{n}魔法攻击：500+4%{n}生命：10000+4%,0,GameSystem/Pet,zq_2_6,,,,13,4,1,,90114,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
742,梦幻机车兑换牌,可以兑换到坐骑梦幻机车”{n}移动速度：160%{n}物理攻击：500+4%{n}魔法攻击：500+4%{n}致命一击伤害：1000+4%,0,GameSystem/Pet,zq_2_9,,,,13,4,1,,90115,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
743,童趣木马兑换牌,可以兑换到坐骑童趣木马”{n}移动速度：160%{n}物理攻击：500+4%{n}魔法攻击：500+4%{n}生命：10000+4%,0,GameSystem/Pet,zq_2_11,,,,13,4,1,,90115,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
744,兰博基尼兑换牌,可以兑换到坐骑兰博基尼”{n}移动速度：160%{n}物理攻击：500+4%{n}魔法攻击：500+4%{n}生命：10000+4%,0,GameSystem/Pet,zq_2_11,,,,13,4,1,,90116,Common/Drop/Drop_bag,212=0,1,1,0,0,1,0.5=1.5,1,10000,,9999,个,,552=15,,,1,,1,,2
745,雷啸兑换牌,可以兑换到坐骑雷啸”{n}移动速度：160%{n}物理攻击：500+4%{n}魔法攻击：500+4%{n}生命：10000+4%,0,GameSystem/Pet,zq_2_13,,,,13,4,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
746,樱花刻印飞碟兑换牌,可以兑换到樱花刻印飞碟{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet,zq_2_15,,,,13,4,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
747,暗影剑齿虎兑换牌,可以兑换到坐骑暗影剑齿虎”{n}移动速度：150%{n}生命：5000+3%{n}致命一击：500+3%,0,GameSystem/Pet,zq_2_17,,,,13,3,1,,90114,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
748,熊猫汽车钥匙,可以兑换到坐骑熊猫车”{n}移动速度：150%{n}生命：5000+3%{n}致命一击：500+3%,0,GameSystem/Pet,zq_2_19,,,,13,3,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,,1,,2
749,浪漫天使号钥匙,可以兑换到传说中的浪漫天使号”{n}移动速度：160%{n}物理防御：1000+5%{n}魔法防御：1000+5%{n}生命：20000+5%,0,Item/Item,181,,,,13,4,1,,90117,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
750,呆呆鹿兑换牌,可以兑换到坐骑“呆呆鹿”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_22,,,,13,3,1,,90117,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,,1,,2
751,雪域战狼兑换牌,可以兑换到坐骑“雪域战狼”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet,zq_2_21,,,,13,4,1,,90117,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
752,罗马战马兑换牌,可以兑换到坐骑“罗马战马”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_24,,,,13,3,1,,90111,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,Effects/FX_Particle/UIfx/UI_itemeffect_1,1,,1,,2
753,雷云,可以兑换到坐骑祥云”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet,zq_2_16,,,,13,3,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
754,梦靥战马（攻击）兑换牌,可以兑换到坐骑雄性的梦靥战马”(攻击属性）,0,GameSystem/Pet2,zq_2_26,,,,13,4,1,,90114,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,10000,,9999,个,,552=15,,,1,,1,,2
755,飞行南瓜兑换牌,可以兑换到坐骑“飞行南瓜”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet,zq_2_25,,,,13,4,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,1,1,,2
756,乌骓马,可以兑换到坐骑雌性的“乌骓马”,0,GameSystem/Pet2,zq_2_27,,,,13,3,1,,90119,Common/Drop/Drop_bag,212=0,1,0,0,0,1,0.5=1.5,1,2000,,9999,个,,552=1,,,1,,1,,2
757,绅士羊驼兑换牌,可以兑换到坐骑“绅士羊驼”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet2,zq_2_28,,,,13,3,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,2000,1000=201=3000,9999,个,,552=1,,,1,,1,,2
758,九尾幽狐兑换牌,可以兑换到坐骑“九尾幽狐”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet2,zq_2_29,,,,13,4,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
759,圣诞雪橇,可以兑换到坐骑“圣诞雪橇”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet2,zq_2_30,,,,13,4,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
760,令人窒息的雪人,可以兑换到坐骑“令人窒息的雪人”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet2,zq_2_31,,,,13,3,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,2000,1000=201=3000,9999,个,,552=1,,,1,,1,,2
761,黑暗战车兑换牌,可以兑换到坐骑黑暗战车”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet2,zq_2_33,,,,13,4,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
762,金斗云兑换牌,可以兑换到坐骑“金斗云”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,GameSystem/Pet2,zq_2_32,,,,13,4,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,1,1,,2
763,小狮子艾丽莎兑换牌,可以兑换到坐骑“小狮子艾丽莎”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,GameSystem/Pet2,zq_2_34,,,,13,3,1,,90117,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,1,1,,2
764,红色秋千,可以兑换到坐骑“红色秋千”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/0127,zq_2_36,,,,13,4,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
765,新年柯基,可以兑换到坐骑“新年柯基”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,Item/0127,zq_2_35,,,,13,3,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,,1,,2
766,炫彩气泡,可以兑换到坐骑“炫彩气泡”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/0129,zq_2_37,,,,13,4,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
767,梅花鹿,可以兑换到坐骑“梅花鹿”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,Item/0129,zq_2_38,,,,13,3,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,,1,,2
768,地狱犬,可以兑换到坐骑“地狱犬”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/Code20180408,zq_2_40,,,,13,4,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
769,草莓羊驼兑换牌,可以兑换到坐骑“草莓羊驼”{n}移动速度：150%{n}物理攻击：250+3%{n}魔法攻击：250+3%{n}生命：5000+3%,0,Item/Code20180408,zq_2_39,,,,13,3,1,,90113,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,1500,1000=151=2250,9999,个,,552=1,,,1,,1,,2
770,告白云彩,可以兑换到坐骑“告白云彩”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/Code20180408,zq_2_41,,,,13,4,1,,90118,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,1,1,,2
771,夏日小天启兑换牌,可以兑换到夏日小天启{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/Code20180408,zq_2_42,,,,13,4,1,,90116,Common/Drop/Drop_bag,212=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
773,阿德蒙德老虎兑换牌,可以兑换到坐骑“阿德蒙德老虎”{n}移动速度：160%{n}物理攻击：550+5%{n}魔法攻击：550+5%{n}生命：11000+5%,0,Item/Code20180607,zq_2_43,,,,13,4,1,,90117,Common/Drop/Drop_bag,210=0,1,1,22,0,1,0.5=1.5,1,10000,100=1001=15000,9999,个,,552=15,,,1,,1,,2
800,低级饲料,不是很有营养的廉价饲料，但是能把肚子填饱！,0,Item/Item,zq_1_0,,,,14,1,1,,30000,Common/Drop/Drop_bag,29=0|22=0|212=0,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
801,中级饲料,混合着鸡肉的饲料，感觉很好吃的样子,0,Item/Item,zq_1_1,,,,14,2,1,,30001,Common/Drop/Drop_bag,212=0,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
802,高级饲料,据说是用蟹黄调制而成的，怎么吃都不会饱,0,Item/Item,zq_1_2,,,,14,3,1,,30002,Common/Drop/Drop_bag,212=0|211=0,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
803,心情饲料,红鲤的肉质能帮助坐骑缓解疲劳，舒缓身心，可以提高坐骑心情,0,Item/Item,zq_1_2,,,,14,3,1,,30002,Common/Drop/Drop_bag,212=0|211=0,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
804,烤蜥蜴,大多数人都望而却步的食材，就连坐骑看到这品相也会有些不高兴，不过却非常有营养！,0,Item/Item,67,,,,14,2,1,,30004,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
805,苹果,吃起来有些酸，不过确实很有营养！,0,Item/Item,65,,,,14,2,1,,30005,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
806,肉,看上去就很好吃的肉！吃了一定会很开心吧？,0,Item/Item,64,,,,14,3,1,,30006,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
807,坐骑礼包,我这礼包里除了饲料还能开出独角兽兑换牌哦！童叟无欺！,0,Item/Item,694,,,,2,2,1,,999999,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,20,0,,20,个,,,,,1,,,,2
808,测试用饲料,测试0饱腹度,0,Item/Item,zq_1_2,,,,14,3,1,,30002,Common/Drop/Drop_bag,212=0|211=0,1,0,0,0,99999999,0.5=1.5,999,0,,9999,个,,,,,1,,,,1
809,周年福礼包,打开可能获得：{n}金币*58888{n}潘多拉火种*1{n}龙币*30{n}龙币*58{n}2级龙玉袋子*1{n}3级龙玉袋子*1{n}紫色图鉴宝箱*2{n}龙币*888,0,Item/Item,58,,common/Universal,,2,3,1,,999999,Common/Drop/Drop_bag,,1,0,0,0,99999999,0.5=1.5,1,0,,1,个,,,,,0,,,,2
810,日常宝箱,好好升级，天天日常！有概率开出精灵升星药水，龙币，潘多拉火种，绿玛瑙，职业专属料理，精灵派对蛋糕。,0,Item/Item,56,,common/Universal,,9,2,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
811,日常宝箱,好好升级，天天日常！有概率开出精灵升星药水，龙币，潘多拉火种，绿玛瑙，职业专属料理，精灵派对蛋糕。,0,Item/Item,56,,common/Universal,,9,3,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
812,日常宝箱,好好升级，天天日常！有概率开出精灵升星药水，龙币，潘多拉火种，绿玛瑙，职业专属料理，精灵派对蛋糕。,0,Item/Item,56,,common/Universal,,9,4,1,,90096,Common/Drop/Drop_bag,,1,0,0,0,999,0.5=1.5,1,0,,1,个,,,,,1,,0,,2
848,宫廷特权礼包,打开可以获得{n}99朵红玫瑰{n}5个绿玛瑙{n}1个潘多拉幸运礼盒{n}1个龙魂禁地扫荡券,0,Item/Item,57,,common/Universal,,2,3,1,,90055,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,,,2
850,超值钻石礼包,打开可以获得{n}150个钻石{n}5个绿玛瑙{n}1个潘多拉火种{n}1个稀有精灵蛋{n}1个三级龙玉袋子{n}5个装备洗炼初级礼包,0,Item/Item,57,,common/Universal,,2,3,1,,90055,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,,,2
851,精致钻石礼包,打开可以获得{n}180个钻石{n}1个锻造石{n}1个潘多拉幸运礼包{n}1个稀有精灵蛋{n}2个精灵派对蛋糕{n}2个龙魂禁地礼包,0,Item/Item,57,,common/Universal,,2,3,1,,90055,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,,,2
852,奢华钻石礼包,打开可以获得{n}400个钻石{n}1个稀有精灵蛋{n}3个潘多拉幸运礼包{n}2个精炼石{n}3个精灵升星药水{n}3个龙魂禁地礼包,0,Item/Item,57,,common/Universal,,2,3,1,,90055,Common/Drop/Drop_bag,,1,0,0,0,1,0.5=1.5,1,0,,1,个,,,,,1,,,,2
860,龙之追随者幻体验券,使用后可以在24小时内体验英雄—龙之追随者幻，如果该英雄已经购买，则使用后会获得20龙币,0,common/Herohead,hero_head_16,0|0|0|0|0|0|0.94|0.94|1,,,30,3,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
861,龙之追随者幻体验券,使用后可以在3天内体验英雄—龙之追随者幻，如果该英雄已经购买，则使用后会获得20龙币,0,common/Herohead,hero_head_16,0|0|0|0|0|0|0.94|0.94|1,,,30,3,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
862,龙之追随者幻体验券,使用后可以在7天内体验英雄—龙之追随者幻，如果该英雄已经购买，则使用后会获得20龙币,0,common/Herohead,hero_head_16,0|0|0|0|0|0|0.94|0.94|1,,,30,3,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
863,阿尔杰塔体验券,使用后可以在24小时内体验英雄—阿尔杰塔，如果该英雄已经购买，则使用后会获得40龙币,0,common/Herohead,hero_head_15,0|0|0|0|0|0|0.94|0.94|1,,,30,4,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
864,阿尔杰塔体验券,使用后可以在3天内体验英雄—阿尔杰塔，如果该英雄已经购买，则使用后会获得40龙币,0,common/Herohead,hero_head_15,0|0|0|0|0|0|0.94|0.94|1,,,30,4,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
865,阿尔杰塔体验券,使用后可以在7天内体验英雄—阿尔杰塔，如果该英雄已经购买，则使用后会获得40龙币,0,common/Herohead,hero_head_15,0|0|0|0|0|0|0.94|0.94|1,,,30,4,1,,30059,,,1,0,0,0,99999999,0.5=1.5,999,500,,9999,张,,,,,1,,,,1
